Mode,Backend,M,N,k,MPI_Ranks,GridRows,GridCols,OMP_Threads,CUDA_Arch,Run,ParallelTime,SequentialTime,RelativeError,GFLOPS,SpeedUp
Naive_Hybrid,OMP,4000,4000,20,2,0,0,20,,3,0.023879,0.000000,0.00e+00,26.8015,0.0000
Opt_SMP,OMP,4000,4000,20,1,0,0,40,,1,0.048162,0.076085,0.00e+00,13.2885,1.5798
Opt_SMP,OMP,4000,4000,20,1,0,0,40,,2,0.048291,0.000000,0.00e+00,13.2530,0.0000
Opt_SMP,OMP,4000,4000,20,1,0,0,40,,3,0.048351,0.000000,0.00e+00,13.2366,0.0000
Opt_Hybrid,OMP,4000,4000,20,2,0,0,20,,1,0.019431,0.077920,0.00e+00,32.9370,4.0101
Opt_Hybrid,OMP,4000,4000,20,2,0,0,20,,2,0.012891,0.000000,0.00e+00,49.6489,0.0000
Opt_Hybrid,OMP,4000,4000,20,2,0,0,20,,3,0.012288,0.000000,0.00e+00,52.0849,0.0000
Opt_Hybrid,OMP,4000,4000,20,4,0,0,10,,1,0.003239,0.078039,2.61e-06,197.5690,24.0908
Opt_Hybrid,OMP,4000,4000,20,4,0,0,10,,2,0.003261,0.000000,0.00e+00,196.2622,0.0000
Opt_Hybrid,OMP,4000,4000,20,4,0,0,10,,3,0.003289,0.000000,0.00e+00,194.5749,0.0000
Opt_Hybrid,OMP,4000,4000,20,8,0,0,5,,1,0.008255,0.082001,2.61e-06,77.5250,9.9330
Opt_Hybrid,OMP,4000,4000,20,8,0,0,5,,2,0.007519,0.000000,0.00e+00,85.1162,0.0000
Opt_Hybrid,OMP,4000,4000,20,8,0,0,5,,3,0.009451,0.000000,0.00e+00,67.7169,0.0000
Opt_Grid1x8,OMP,4000,4000,20,8,1,8,1,,1,0.024992,0.086388,2.64e-06,25.6083,3.4566
Opt_Grid1x8,OMP,4000,4000,20,8,1,8,1,,2,0.025006,0.000000,0.00e+00,25.5939,0.0000
Opt_Grid1x8,OMP,4000,4000,20,8,1,8,1,,3,0.025163,0.000000,0.00e+00,25.4340,0.0000
Opt_Grid8x1,OMP,4000,4000,20,8,8,1,1,,1,0.024916,0.082660,0.00e+00,25.6867,3.3176
Opt_Grid8x1,OMP,4000,4000,20,8,8,1,1,,2,0.024457,0.000000,0.00e+00,26.1688,0.0000
Opt_Grid8x1,OMP,4000,4000,20,8,8,1,1,,3,0.024340,0.000000,0.00e+00,26.2942,0.0000
Opt_Grid2x4,OMP,4000,4000,20,8,2,4,1,,1,0.023992,0.081111,2.42e-06,26.6756,3.3808
Opt_Grid2x4,OMP,4000,4000,20,8,2,4,1,,2,0.023871,0.000000,0.00e+00,26.8107,0.0000
Opt_Grid2x4,OMP,4000,4000,20,8,2,4,1,,3,0.024282,0.000000,0.00e+00,26.3575,0.0000
Serial,OMP,4000,4000,32,1,0,0,1,,1,0.080601,0.116446,0.00e+00,12.7045,1.4447
Serial,OMP,4000,4000,32,1,0,0,1,,2,0.079452,0.000000,0.00e+00,12.8883,0.0000
Serial,OMP,4000,4000,32,1,0,0,1,,3,0.079185,0.000000,0.00e+00,12.9318,0.0000
Naive_SMP,OMP,4000,4000,32,1,0,0,40,,1,0.110687,0.106580,0.00e+00,9.2513,0.9629
Naive_SMP,OMP,4000,4000,32,1,0,0,40,,2,0.110763,0.000000,0.00e+00,9.2450,0.0000
Naive_SMP,OMP,4000,4000,32,1,0,0,40,,3,0.110696,0.000000,0.00e+00,9.2506,0.0000
Naive_Hybrid,OMP,4000,4000,32,2,0,0,20,,1,0.027999,0.116698,0.00e+00,36.5726,4.1679
Naive_Hybrid,OMP,4000,4000,32,2,0,0,20,,2,0.026319,0.000000,0.00e+00,38.9076,0.0000
Naive_Hybrid,OMP,4000,4000,32,2,0,0,20,,3,0.025720,0.000000,0.00e+00,39.8134,0.0000
Opt_SMP,OMP,4000,4000,32,1,0,0,40,,1,0.069694,0.117022,0.00e+00,14.6928,1.6791
Opt_SMP,OMP,4000,4000,32,1,0,0,40,,2,0.069242,0.000000,0.00e+00,14.7887,0.0000
Opt_SMP,OMP,4000,4000,32,1,0,0,40,,3,0.069523,0.000000,0.00e+00,14.7289,0.0000
Opt_Hybrid,OMP,4000,4000,32,2,0,0,20,,1,0.021211,0.116337,0.00e+00,48.2768,5.4847
Opt_Hybrid,OMP,4000,4000,32,2,0,0,20,,2,0.021395,0.000000,0.00e+00,47.8616,0.0000
Opt_Hybrid,OMP,4000,4000,32,2,0,0,20,,3,0.022343,0.000000,0.00e+00,45.8300,0.0000
Opt_Hybrid,OMP,4000,4000,32,4,0,0,10,,1,0.004563,0.116896,2.82e-06,224.4058,25.6173
Opt_Hybrid,OMP,4000,4000,32,4,0,0,10,,2,0.004595,0.000000,0.00e+00,222.8348,0.0000
Opt_Hybrid,OMP,4000,4000,32,4,0,0,10,,3,0.004837,0.000000,0.00e+00,211.6956,0.0000
Opt_Hybrid,OMP,4000,4000,32,8,0,0,5,,1,0.011720,0.115465,2.82e-06,87.3738,9.8522
Opt_Hybrid,OMP,4000,4000,32,8,0,0,5,,2,0.009185,0.000000,0.00e+00,111.4899,0.0000
Opt_Hybrid,OMP,4000,4000,32,8,0,0,5,,3,0.014564,0.000000,0.00e+00,70.3096,0.0000
Opt_Grid1x8,OMP,4000,4000,32,8,1,8,1,,1,0.036564,0.126562,2.63e-06,28.0057,3.4614
Opt_Grid1x8,OMP,4000,4000,32,8,1,8,1,,2,0.034466,0.000000,0.00e+00,29.7106,0.0000
Opt_Grid1x8,OMP,4000,4000,32,8,1,8,1,,3,0.034480,0.000000,0.00e+00,29.6980,0.0000
Opt_Grid8x1,OMP,4000,4000,32,8,8,1,1,,1,0.037576,0.127191,0.00e+00,27.2513,3.3849
Opt_Grid8x1,OMP,4000,4000,32,8,8,1,1,,2,0.036593,0.000000,0.00e+00,27.9836,0.0000
Opt_Grid8x1,OMP,4000,4000,32,8,8,1,1,,3,0.037146,0.000000,0.00e+00,27.5672,0.0000
Opt_Grid2x4,OMP,4000,4000,32,8,2,4,1,,1,0.034540,0.114059,2.70e-06,29.6470,3.3023
Opt_Grid2x4,OMP,4000,4000,32,8,2,4,1,,2,0.035307,0.000000,0.00e+00,29.0025,0.0000
Opt_Grid2x4,OMP,4000,4000,32,8,2,4,1,,3,0.035621,0.000000,0.00e+00,28.7473,0.0000
Serial,OMP,2000,6000,3,1,0,0,1,,1,0.027651,0.040986,0.00e+00,2.6039,1.4822
Serial,OMP,2000,6000,3,1,0,0,1,,2,0.027598,0.000000,0.00e+00,2.6088,0.0000
Serial,OMP,2000,6000,3,1,0,0,1,,3,0.027878,0.000000,0.00e+00,2.5827,0.0000
Naive_SMP,OMP,2000,6000,3,1,0,0,40,,1,0.040909,0.040490,0.00e+00,1.7600,0.9898
Naive_SMP,OMP,2000,6000,3,1,0,0,40,,2,0.040502,0.000000,0.00e+00,1.7777,0.0000
Naive_SMP,OMP,2000,6000,3,1,0,0,40,,3,0.040802,0.000000,0.00e+00,1.7646,0.0000
Naive_Hybrid,OMP,2000,6000,3,2,0,0,20,,1,0.016389,0.040757,0.00e+00,4.3933,2.4869
Naive_Hybrid,OMP,2000,6000,3,2,0,0,20,,2,0.018368,0.000000,0.00e+00,3.9199,0.0000
Naive_Hybrid,OMP,2000,6000,3,2,0,0,20,,3,0.014638,0.000000,0.00e+00,4.9185,0.0000
Opt_SMP,OMP,2000,6000,3,1,0,0,40,,1,0.027356,0.039700,0.00e+00,2.6320,1.4512
Opt_SMP,OMP,2000,6000,3,1,0,0,40,,2,0.027355,0.000000,0.00e+00,2.6321,0.0000
Opt_SMP,OMP,2000,6000,3,1,0,0,40,,3,0.027226,0.000000,0.00e+00,2.6445,0.0000
Opt_Hybrid,OMP,2000,6000,3,2,0,0,20,,1,0.007664,0.040171,0.00e+00,9.3947,5.2416
Opt_Hybrid,OMP,2000,6000,3,2,0,0,20,,2,0.009707,0.000000,0.00e+00,7.4175,0.0000
Opt_Hybrid,OMP,2000,6000,3,2,0,0,20,,3,0.005113,0.000000,0.00e+00,14.0815,0.0000
Opt_Hybrid,OMP,2000,6000,3,4,0,0,10,,1,0.001658,0.040159,4.53e-06,43.4215,24.2190
Opt_Hybrid,OMP,2000,6000,3,4,0,0,10,,2,0.001703,0.000000,0.00e+00,42.2844,0.0000
Opt_Hybrid,OMP,2000,6000,3,4,0,0,10,,3,0.001696,0.000000,0.00e+00,42.4631,0.0000
Opt_Hybrid,OMP,2000,6000,3,8,0,0,5,,1,0.003409,0.042616,4.53e-06,21.1224,12.5021
Opt_Hybrid,OMP,2000,6000,3,8,0,0,5,,2,0.004981,0.000000,0.00e+00,14.4562,0.0000
Opt_Hybrid,OMP,2000,6000,3,8,0,0,5,,3,0.004576,0.000000,0.00e+00,15.7355,0.0000
Opt_Grid1x8,OMP,2000,6000,3,8,1,8,1,,1,0.013758,0.041716,5.39e-06,5.2335,3.0322
Opt_Grid1x8,OMP,2000,6000,3,8,1,8,1,,2,0.014261,0.000000,0.00e+00,5.0488,0.0000
Opt_Grid1x8,OMP,2000,6000,3,8,1,8,1,,3,0.013932,0.000000,0.00e+00,5.1679,0.0000
Opt_Grid8x1,OMP,2000,6000,3,8,8,1,1,,1,0.013517,0.042778,0.00e+00,5.3266,3.1647
Opt_Grid8x1,OMP,2000,6000,3,8,8,1,1,,2,0.013427,0.000000,0.00e+00,5.3624,0.0000
Opt_Grid8x1,OMP,2000,6000,3,8,8,1,1,,3,0.013868,0.000000,0.00e+00,5.1919,0.0000
Opt_Grid2x4,OMP,2000,6000,3,8,2,4,1,,1,0.013768,0.042671,5.85e-06,5.2295,3.0993
Opt_Grid2x4,OMP,2000,6000,3,8,2,4,1,,2,0.013205,0.000000,0.00e+00,5.4524,0.0000
Opt_Grid2x4,OMP,2000,6000,3,8,2,4,1,,3,0.014375,0.000000,0.00e+00,5.0085,0.0000
Serial,OMP,2000,6000,6,1,0,0,1,,1,0.029185,0.053098,0.00e+00,4.9341,1.8194
Serial,OMP,2000,6000,6,1,0,0,1,,2,0.029059,0.000000,0.00e+00,4.9555,0.0000
Serial,OMP,2000,6000,6,1,0,0,1,,3,0.029099,0.000000,0.00e+00,4.9487,0.0000
Naive_SMP,OMP,2000,6000,6,1,0,0,40,,1,0.054832,0.054608,0.00e+00,2.6262,0.9959
Naive_SMP,OMP,2000,6000,6,1,0,0,40,,2,0.054040,0.000000,0.00e+00,2.6647,0.0000
Naive_SMP,OMP,2000,6000,6,1,0,0,40,,3,0.054805,0.000000,0.00e+00,2.6275,0.0000
Naive_Hybrid,OMP,2000,6000,6,2,0,0,20,,1,0.019468,0.055577,0.00e+00,7.3969,2.8548
Naive_Hybrid,OMP,2000,6000,6,2,0,0,20,,2,0.017865,0.000000,0.00e+00,8.0605,0.0000
Naive_Hybrid,OMP,2000,6000,6,2,0,0,20,,3,0.019617,0.000000,0.00e+00,7.3406,0.0000
Opt_SMP,OMP,2000,6000,6,1,0,0,40,,1,0.029280,0.053215,0.00e+00,4.9181,1.8175
Opt_SMP,OMP,2000,6000,6,1,0,0,40,,2,0.029216,0.000000,0.00e+00,4.9288,0.0000
Opt_SMP,OMP,2000,6000,6,1,0,0,40,,3,0.029273,0.000000,0.00e+00,4.9191,0.0000
Opt_Hybrid,OMP,2000,6000,6,2,0,0,20,,1,0.003140,0.054345,0.00e+00,45.8660,17.3097
Opt_Hybrid,OMP,2000,6000,6,2,0,0,20,,2,0.013753,0.000000,0.00e+00,10.4703,0.0000
Opt_Hybrid,OMP,2000,6000,6,2,0,0,20,,3,0.008488,0.000000,0.00e+00,16.9643,0.0000
Opt_Hybrid,OMP,2000,6000,6,4,0,0,10,,1,0.001765,0.054382,4.42e-06,81.5830,30.8103
Opt_Hybrid,OMP,2000,6000,6,4,0,0,10,,2,0.001756,0.000000,0.00e+00,81.9836,0.0000
Opt_Hybrid,OMP,2000,6000,6,4,0,0,10,,3,0.001760,0.000000,0.00e+00,81.8027,0.0000
Opt_Hybrid,OMP,2000,6000,6,8,0,0,5,,1,0.006676,0.057259,4.42e-06,21.5708,8.5772
Opt_Hybrid,OMP,2000,6000,6,8,0,0,5,,2,0.006166,0.000000,0.00e+00,23.3542,0.0000
Opt_Hybrid,OMP,2000,6000,6,8,0,0,5,,3,0.004743,0.000000,0.00e+00,30.3630,0.0000
Opt_Grid1x8,OMP,2000,6000,6,8,1,8,1,,1,0.015146,0.057595,4.49e-06,9.5074,3.8026
Opt_Grid1x8,OMP,2000,6000,6,8,1,8,1,,2,0.015110,0.000000,0.00e+00,9.5298,0.0000
Opt_Grid1x8,OMP,2000,6000,6,8,1,8,1,,3,0.014621,0.000000,0.00e+00,9.8485,0.0000
Opt_Grid8x1,OMP,2000,6000,6,8,8,1,1,,1,0.015115,0.057884,0.00e+00,9.5267,3.8295
Opt_Grid8x1,OMP,2000,6000,6,8,8,1,1,,2,0.015389,0.000000,0.00e+00,9.3576,0.0000
Opt_Grid8x1,OMP,2000,6000,6,8,8,1,1,,3,0.014552,0.000000,0.00e+00,9.8958,0.0000
Opt_Grid2x4,OMP,2000,6000,6,8,2,4,1,,1,0.014367,0.056296,4.67e-06,10.0227,3.9183
Opt_Grid2x4,OMP,2000,6000,6,8,2,4,1,,2,0.014651,0.000000,0.00e+00,9.8284,0.0000
Opt_Grid2x4,OMP,2000,6000,6,8,2,4,1,,3,0.015032,0.000000,0.00e+00,9.5797,0.0000
Serial,OMP,2000,6000,8,1,0,0,1,,1,0.026547,0.041279,0.00e+00,7.2323,1.5549
Serial,OMP,2000,6000,8,1,0,0,1,,2,0.026535,0.000000,0.00e+00,7.2356,0.0000
Serial,OMP,2000,6000,8,1,0,0,1,,3,0.026488,0.000000,0.00e+00,7.2486,0.0000
Naive_SMP,OMP,2000,6000,8,1,0,0,40,,1,0.035608,0.042282,0.00e+00,5.3921,1.1874
Naive_SMP,OMP,2000,6000,8,1,0,0,40,,2,0.034993,0.000000,0.00e+00,5.4868,0.0000
Naive_SMP,OMP,2000,6000,8,1,0,0,40,,3,0.034888,0.000000,0.00e+00,5.5033,0.0000
Naive_Hybrid,OMP,2000,6000,8,2,0,0,20,,1,0.016234,0.042312,0.00e+00,11.8274,2.6065
Naive_Hybrid,OMP,2000,6000,8,2,0,0,20,,2,0.014936,0.000000,0.00e+00,12.8547,0.0000
Naive_Hybrid,OMP,2000,6000,8,2,0,0,20,,3,0.017551,0.000000,0.00e+00,10.9394,0.0000
Opt_SMP,OMP,2000,6000,8,1,0,0,40,,1,0.022728,0.042567,0.00e+00,8.4477,1.8729
Opt_SMP,OMP,2000,6000,8,1,0,0,40,,2,0.023014,0.000000,0.00e+00,8.3429,0.0000
Opt_SMP,OMP,2000,6000,8,1,0,0,40,,3,0.022699,0.000000,0.00e+00,8.4586,0.0000
Opt_Hybrid,OMP,2000,6000,8,2,0,0,20,,1,0.007574,0.041750,0.00e+00,25.3506,5.5125
Opt_Hybrid,OMP,2000,6000,8,2,0,0,20,,2,0.003103,0.000000,0.00e+00,61.8695,0.0000
Opt_Hybrid,OMP,2000,6000,8,2,0,0,20,,3,0.012152,0.000000,0.00e+00,15.7996,0.0000
Opt_Hybrid,OMP,2000,6000,8,4,0,0,10,,1,0.001495,0.041801,1.49e-06,128.3867,27.9517
Opt_Hybrid,OMP,2000,6000,8,4,0,0,10,,2,0.001527,0.000000,0.00e+00,125.7476,0.0000
Opt_Hybrid,OMP,2000,6000,8,4,0,0,10,,3,0.001528,0.000000,0.00e+00,125.6399,0.0000
Opt_Hybrid,OMP,2000,6000,8,8,0,0,5,,1,0.003030,0.042832,1.49e-06,63.3581,14.1341
Opt_Hybrid,OMP,2000,6000,8,8,0,0,5,,2,0.002612,0.000000,0.00e+00,73.4965,0.0000
Opt_Hybrid,OMP,2000,6000,8,8,0,0,5,,3,0.004279,0.000000,0.00e+00,44.8686,0.0000
Opt_Grid1x8,OMP,2000,6000,8,8,1,8,1,,1,0.012835,0.044054,2.37e-06,14.9586,3.4322
Opt_Grid1x8,OMP,2000,6000,8,8,1,8,1,,2,0.011199,0.000000,0.00e+00,17.1449,0.0000
Opt_Grid1x8,OMP,2000,6000,8,8,1,8,1,,3,0.011305,0.000000,0.00e+00,16.9832,0.0000
Opt_Grid8x1,OMP,2000,6000,8,8,8,1,1,,1,0.010924,0.043506,0.00e+00,17.5765,3.9827
Opt_Grid8x1,OMP,2000,6000,8,8,8,1,1,,2,0.011186,0.000000,0.00e+00,17.1636,0.0000
Opt_Grid8x1,OMP,2000,6000,8,8,8,1,1,,3,0.011531,0.000000,0.00e+00,16.6514,0.0000
Opt_Grid2x4,OMP,2000,6000,8,8,2,4,1,,1,0.011195,0.043095,2.31e-06,17.1498,3.8493
Opt_Grid2x4,OMP,2000,6000,8,8,2,4,1,,2,0.012107,0.000000,0.00e+00,15.8589,0.0000
Opt_Grid2x4,OMP,2000,6000,8,8,2,4,1,,3,0.012236,0.000000,0.00e+00,15.6916,0.0000
Serial,OMP,2000,6000,20,1,0,0,1,,1,0.044310,0.059127,0.00e+00,10.8328,1.3344
Serial,OMP,2000,6000,20,1,0,0,1,,2,0.044104,0.000000,0.00e+00,10.8833,0.0000
Serial,OMP,2000,6000,20,1,0,0,1,,3,0.043779,0.000000,0.00e+00,10.9641,0.0000
Naive_SMP,OMP,2000,6000,20,1,0,0,40,,1,0.059458,0.057255,0.00e+00,8.0730,0.9630
Naive_SMP,OMP,2000,6000,20,1,0,0,40,,2,0.058860,0.000000,0.00e+00,8.1549,0.0000
Naive_SMP,OMP,2000,6000,20,1,0,0,40,,3,0.059053,0.000000,0.00e+00,8.1283,0.0000
Naive_Hybrid,OMP,2000,6000,20,2,0,0,20,,1,0.020774,0.058472,0.00e+00,23.1061,2.8147
Naive_Hybrid,OMP,2000,6000,20,2,0,0,20,,2,0.020141,0.000000,0.00e+00,23.8316,0.0000
Naive_Hybrid,OMP,2000,6000,20,2,0,0,20,,3,0.020685,0.000000,0.00e+00,23.2057,0.0000
Opt_SMP,OMP,2000,6000,20,1,0,0,40,,1,0.037012,0.062105,0.00e+00,12.9688,1.6780
Opt_SMP,OMP,2000,6000,20,1,0,0,40,,2,0.036997,0.000000,0.00e+00,12.9740,0.0000
Opt_SMP,OMP,2000,6000,20,1,0,0,40,,3,0.037176,0.000000,0.00e+00,12.9116,0.0000
Opt_Hybrid,OMP,2000,6000,20,2,0,0,20,,1,0.018375,0.059632,0.00e+00,26.1218,3.2452
Opt_Hybrid,OMP,2000,6000,20,2,0,0,20,,2,0.018208,0.000000,0.00e+00,26.3617,0.0000
Opt_Hybrid,OMP,2000,6000,20,2,0,0,20,,3,0.012531,0.000000,0.00e+00,38.3050,0.0000
Opt_Hybrid,OMP,2000,6000,20,4,0,0,10,,1,0.002475,0.059106,3.59e-06,193.9362,23.8806
Opt_Hybrid,OMP,2000,6000,20,4,0,0,10,,2,0.002475,0.000000,0.00e+00,193.9712,0.0000
Opt_Hybrid,OMP,2000,6000,20,4,0,0,10,,3,0.002471,0.000000,0.00e+00,194.2922,0.0000
Opt_Hybrid,OMP,2000,6000,20,8,0,0,5,,1,0.007624,0.061811,3.59e-06,62.9562,8.1070
Opt_Hybrid,OMP,2000,6000,20,8,0,0,5,,2,0.006604,0.000000,0.00e+00,72.6879,0.0000
Opt_Hybrid,OMP,2000,6000,20,8,0,0,5,,3,0.005600,0.000000,0.00e+00,85.7206,0.0000
Opt_Grid1x8,OMP,2000,6000,20,8,1,8,1,,1,0.018890,0.062431,3.38e-06,25.4105,3.3050
Opt_Grid1x8,OMP,2000,6000,20,8,1,8,1,,2,0.020410,0.000000,0.00e+00,23.5180,0.0000
Opt_Grid1x8,OMP,2000,6000,20,8,1,8,1,,3,0.018776,0.000000,0.00e+00,25.5645,0.0000
Opt_Grid8x1,OMP,2000,6000,20,8,8,1,1,,1,0.020377,0.061040,0.00e+00,23.5556,2.9955
Opt_Grid8x1,OMP,2000,6000,20,8,8,1,1,,2,0.019728,0.000000,0.00e+00,24.3315,0.0000
Opt_Grid8x1,OMP,2000,6000,20,8,8,1,1,,3,0.019051,0.000000,0.00e+00,25.1950,0.0000
Opt_Grid2x4,OMP,2000,6000,20,8,2,4,1,,1,0.018264,0.060633,3.49e-06,26.2809,3.3198
Opt_Grid2x4,OMP,2000,6000,20,8,2,4,1,,2,0.018160,0.000000,0.00e+00,26.4312,0.0000
Opt_Grid2x4,OMP,2000,6000,20,8,2,4,1,,3,0.018064,0.000000,0.00e+00,26.5716,0.0000
Serial,OMP,2000,6000,32,1,0,0,1,,1,0.060145,0.086633,0.00e+00,12.7691,1.4404
Serial,OMP,2000,6000,32,1,0,0,1,,2,0.060258,0.000000,0.00e+00,12.7451,0.0000
Serial,OMP,2000,6000,32,1,0,0,1,,3,0.062106,0.000000,0.00e+00,12.3660,0.0000
Naive_SMP,OMP,2000,6000,32,1,0,0,40,,1,0.082914,0.086362,0.00e+00,9.2626,1.0416
Naive_SMP,OMP,2000,6000,32,1,0,0,40,,2,0.082894,0.000000,0.00e+00,9.2649,0.0000
Naive_SMP,OMP,2000,6000,32,1,0,0,40,,3,0.082670,0.000000,0.00e+00,9.2900,0.0000
Naive_Hybrid,OMP,2000,6000,32,2,0,0,20,,1,0.023156,0.088719,0.00e+00,33.1666,3.8314
Naive_Hybrid,OMP,2000,6000,32,2,0,0,20,,2,0.023632,0.000000,0.00e+00,32.4978,0.0000
Naive_Hybrid,OMP,2000,6000,32,2,0,0,20,,3,0.023019,0.000000,0.00e+00,33.3631,0.0000
Opt_SMP,OMP,2000,6000,32,1,0,0,40,,1,0.051048,0.086464,0.00e+00,15.0447,1.6938
Opt_SMP,OMP,2000,6000,32,1,0,0,40,,2,0.051424,0.000000,0.00e+00,14.9345,0.0000
Opt_SMP,OMP,2000,6000,32,1,0,0,40,,3,0.050853,0.000000,0.00e+00,15.1022,0.0000
Opt_Hybrid,OMP,2000,6000,32,2,0,0,20,,1,0.014273,0.082740,0.00e+00,53.8082,5.7970
Opt_Hybrid,OMP,2000,6000,32,2,0,0,20,,2,0.021360,0.000000,0.00e+00,35.9553,0.0000
Opt_Hybrid,OMP,2000,6000,32,2,0,0,20,,3,0.020955,0.000000,0.00e+00,36.6495,0.0000
Opt_Hybrid,OMP,2000,6000,32,4,0,0,10,,1,0.003482,0.090412,3.14e-06,220.5744,25.9670
Opt_Hybrid,OMP,2000,6000,32,4,0,0,10,,2,0.003488,0.000000,0.00e+00,220.1707,0.0000
Opt_Hybrid,OMP,2000,6000,32,4,0,0,10,,3,0.003467,0.000000,0.00e+00,221.5120,0.0000
Opt_Hybrid,OMP,2000,6000,32,8,0,0,5,,1,0.011951,0.086347,3.14e-06,64.2630,7.2252
Opt_Hybrid,OMP,2000,6000,32,8,0,0,5,,2,0.009284,0.000000,0.00e+00,82.7206,0.0000
Opt_Hybrid,OMP,2000,6000,32,8,0,0,5,,3,0.008044,0.000000,0.00e+00,95.4728,0.0000
Opt_Grid1x8,OMP,2000,6000,32,8,1,8,1,,1,0.025982,0.094177,3.58e-06,29.5590,3.6247
Opt_Grid1x8,OMP,2000,6000,32,8,1,8,1,,2,0.026600,0.000000,0.00e+00,28.8722,0.0000
Opt_Grid1x8,OMP,2000,6000,32,8,1,8,1,,3,0.026186,0.000000,0.00e+00,29.3289,0.0000
Opt_Grid8x1,OMP,2000,6000,32,8,8,1,1,,1,0.035358,0.092986,0.00e+00,21.7205,2.6298
Opt_Grid8x1,OMP,2000,6000,32,8,8,1,1,,2,0.034722,0.000000,0.00e+00,22.1183,0.0000
Opt_Grid8x1,OMP,2000,6000,32,8,8,1,1,,3,0.035307,0.000000,0.00e+00,21.7522,0.0000
Opt_Grid2x4,OMP,2000,6000,32,8,2,4,1,,1,0.026351,0.089094,3.80e-06,29.1453,3.3811
Opt_Grid2x4,OMP,2000,6000,32,8,2,4,1,,2,0.026262,0.000000,0.00e+00,29.2440,0.0000
Opt_Grid2x4,OMP,2000,6000,32,8,2,4,1,,3,0.025478,0.000000,0.00e+00,30.1440,0.0000
Serial,OMP,2000,2000,64,1,0,0,1,,1,0.034822,0.051252,0.00e+00,14.7032,1.4718
Serial,OMP,2000,2000,64,1,0,0,1,,2,0.033962,0.000000,0.00e+00,15.0755,0.0000
Serial,OMP,2000,2000,64,1,0,0,1,,3,0.033945,0.000000,0.00e+00,15.0831,0.0000
Naive_SMP,OMP,2000,2000,64,1,0,0,40,,1,0.049627,0.047277,0.00e+00,10.3169,0.9526
Naive_SMP,OMP,2000,2000,64,1,0,0,40,,2,0.049748,0.000000,0.00e+00,10.2918,0.0000
Naive_SMP,OMP,2000,2000,64,1,0,0,40,,3,0.049488,0.000000,0.00e+00,10.3460,0.0000
Naive_Hybrid,OMP,2000,2000,64,2,0,0,20,,1,0.010056,0.050640,0.00e+00,50.9148,5.0358
Naive_Hybrid,OMP,2000,2000,64,2,0,0,20,,2,0.018806,0.000000,0.00e+00,27.2254,0.0000
Naive_Hybrid,OMP,2000,2000,64,2,0,0,20,,3,0.015501,0.000000,0.00e+00,33.0304,0.0000
Opt_SMP,OMP,2000,2000,64,1,0,0,40,,1,0.030562,0.050305,0.00e+00,16.7529,1.6460
Opt_SMP,OMP,2000,2000,64,1,0,0,40,,2,0.029842,0.000000,0.00e+00,17.1571,0.0000
Opt_SMP,OMP,2000,2000,64,1,0,0,40,,3,0.029977,0.000000,0.00e+00,17.0800,0.0000
Opt_Hybrid,OMP,2000,2000,64,2,0,0,20,,1,0.005514,0.048467,0.00e+00,92.8490,8.7892
Opt_Hybrid,OMP,2000,2000,64,2,0,0,20,,2,0.006916,0.000000,0.00e+00,74.0326,0.0000
Opt_Hybrid,OMP,2000,2000,64,2,0,0,20,,3,0.008018,0.000000,0.00e+00,63.8571,0.0000
Opt_Hybrid,OMP,2000,2000,64,4,0,0,10,,1,0.002080,0.052117,1.65e-06,246.1133,25.0519
Opt_Hybrid,OMP,2000,2000,64,4,0,0,10,,2,0.001979,0.000000,0.00e+00,258.7328,0.0000
Opt_Hybrid,OMP,2000,2000,64,4,0,0,10,,3,0.002078,0.000000,0.00e+00,246.3873,0.0000
Opt_Hybrid,OMP,2000,2000,64,8,0,0,5,,1,0.003446,0.056399,1.65e-06,148.5642,16.3650
Opt_Hybrid,OMP,2000,2000,64,8,0,0,5,,2,0.005307,0.000000,0.00e+00,96.4837,0.0000
Opt_Hybrid,OMP,2000,2000,64,8,0,0,5,,3,0.005310,0.000000,0.00e+00,96.4174,0.0000
Opt_Grid1x8,OMP,2000,2000,64,8,1,8,1,,1,0.015646,0.050663,1.45e-06,32.7241,3.2381
Opt_Grid1x8,OMP,2000,2000,64,8,1,8,1,,2,0.014668,0.000000,0.00e+00,34.9054,0.0000
Opt_Grid1x8,OMP,2000,2000,64,8,1,8,1,,3,0.015415,0.000000,0.00e+00,33.2150,0.0000
Opt_Grid8x1,OMP,2000,2000,64,8,8,1,1,,1,0.017102,0.055382,0.00e+00,29.9375,3.2383
Opt_Grid8x1,OMP,2000,2000,64,8,8,1,1,,2,0.016459,0.000000,0.00e+00,31.1074,0.0000
Opt_Grid8x1,OMP,2000,2000,64,8,8,1,1,,3,0.017996,0.000000,0.00e+00,28.4512,0.0000
Opt_Grid2x4,OMP,2000,2000,64,8,2,4,1,,1,0.015340,0.054127,1.59e-06,33.3766,3.5285
Opt_Grid2x4,OMP,2000,2000,64,8,2,4,1,,2,0.014942,0.000000,0.00e+00,34.2657,0.0000
Opt_Grid2x4,OMP,2000,2000,64,8,2,4,1,,3,0.015520,0.000000,0.00e+00,32.9887,0.0000
Serial,OMP,2000,2000,128,1,0,0,1,,1,0.075567,0.096956,0.00e+00,13.5508,1.2830
Serial,OMP,2000,2000,128,1,0,0,1,,2,0.079634,0.000000,0.00e+00,12.8588,0.0000
