Mode,Backend,M,N,k,MPI_Ranks,GridRows,GridCols,OMP_Threads,CUDA_Arch,Run,ParallelTime,SequentialTime,RelativeError,GFLOPS,SpeedUp
CUDA_Transposed,CUDA,4000,4000,64,8,4,2,,75,1,0.003099,0.231282,3.29e-06,660.8698,74.6325
CUDA_Transposed,CUDA,4000,4000,64,8,4,2,,75,2,0.003093,0.000000,0.00e+00,662.1616,0.0000
CUDA_Transposed,CUDA,4000,4000,64,8,4,2,,75,3,0.003093,0.000000,0.00e+00,662.1728,0.0000
CUDA_Naive,CUDA,4000,4000,128,8,4,2,,75,1,0.004611,0.479766,3.47e-06,888.3268,104.0499
CUDA_Naive,CUDA,4000,4000,128,8,4,2,,75,2,0.004603,0.000000,0.00e+00,889.7672,0.0000
CUDA_Naive,CUDA,4000,4000,128,8,4,2,,75,3,0.004600,0.000000,0.00e+00,890.4796,0.0000
CUDA_Opt2D,CUDA,4000,4000,128,8,4,2,,75,1,0.004605,0.430128,3.47e-06,889.4492,93.4026
CUDA_Opt2D,CUDA,4000,4000,128,8,4,2,,75,2,0.004604,0.000000,0.00e+00,889.7246,0.0000
CUDA_Opt2D,CUDA,4000,4000,128,8,4,2,,75,3,0.004612,0.000000,0.00e+00,888.1930,0.0000
CUDA_Tiled,CUDA,4000,4000,128,8,4,2,,75,1,0.003854,0.432613,3.47e-06,1062.6770,112.2382
CUDA_Tiled,CUDA,4000,4000,128,8,4,2,,75,2,0.003864,0.000000,0.00e+00,1059.9614,0.0000
CUDA_Tiled,CUDA,4000,4000,128,8,4,2,,75,3,0.003858,0.000000,0.00e+00,1061.7948,0.0000
CUDA_WarpRow,CUDA,4000,4000,128,8,4,2,,75,1,0.005116,0.475893,3.47e-06,800.6527,93.0237
CUDA_WarpRow,CUDA,4000,4000,128,8,4,2,,75,2,0.005109,0.000000,0.00e+00,801.6803,0.0000
CUDA_WarpRow,CUDA,4000,4000,128,8,4,2,,75,3,0.005123,0.000000,0.00e+00,799.5326,0.0000
CUDA_Transposed,CUDA,4000,4000,128,8,4,2,,75,1,0.005252,0.429390,3.47e-06,779.9636,81.7648
CUDA_Transposed,CUDA,4000,4000,128,8,4,2,,75,2,0.005237,0.000000,0.00e+00,782.1847,0.0000
CUDA_Transposed,CUDA,4000,4000,128,8,4,2,,75,3,0.005218,0.000000,0.00e+00,785.0422,0.0000
CUDA_Naive,CUDA,2000,6000,3,8,4,2,,75,1,0.001777,0.043384,4.53e-06,40.5234,24.4178
CUDA_Naive,CUDA,2000,6000,3,8,4,2,,75,2,0.001778,0.000000,0.00e+00,40.4922,0.0000
CUDA_Naive,CUDA,2000,6000,3,8,4,2,,75,3,0.001767,0.000000,0.00e+00,40.7386,0.0000
CUDA_Opt2D,CUDA,2000,6000,3,8,4,2,,75,1,0.001777,0.043388,4.53e-06,40.5182,24.4165
CUDA_Opt2D,CUDA,2000,6000,3,8,4,2,,75,2,0.001776,0.000000,0.00e+00,40.5297,0.0000
CUDA_Opt2D,CUDA,2000,6000,3,8,4,2,,75,3,0.001777,0.000000,0.00e+00,40.5214,0.0000
CUDA_Tiled,CUDA,2000,6000,3,8,4,2,,75,1,0.002136,0.043419,4.53e-06,33.7120,20.3297
CUDA_Tiled,CUDA,2000,6000,3,8,4,2,,75,2,0.002133,0.000000,0.00e+00,33.7536,0.0000
CUDA_Tiled,CUDA,2000,6000,3,8,4,2,,75,3,0.002133,0.000000,0.00e+00,33.7475,0.0000
CUDA_WarpRow,CUDA,2000,6000,3,8,4,2,,75,1,0.001765,0.050274,4.53e-06,40.7821,28.4759
CUDA_WarpRow,CUDA,2000,6000,3,8,4,2,,75,2,0.001766,0.000000,0.00e+00,40.7660,0.0000
CUDA_WarpRow,CUDA,2000,6000,3,8,4,2,,75,3,0.001772,0.000000,0.00e+00,40.6241,0.0000
CUDA_Transposed,CUDA,2000,6000,3,8,4,2,,75,1,0.001751,0.043359,4.53e-06,41.1118,24.7578
CUDA_Transposed,CUDA,2000,6000,3,8,4,2,,75,2,0.001750,0.000000,0.00e+00,41.1499,0.0000
CUDA_Transposed,CUDA,2000,6000,3,8,4,2,,75,3,0.001751,0.000000,0.00e+00,41.1108,0.0000
CUDA_Naive,CUDA,2000,6000,6,8,4,2,,75,1,0.001780,0.058664,4.42e-06,80.8851,32.9517
CUDA_Naive,CUDA,2000,6000,6,8,4,2,,75,2,0.001783,0.000000,0.00e+00,80.7736,0.0000
CUDA_Naive,CUDA,2000,6000,6,8,4,2,,75,3,0.001778,0.000000,0.00e+00,81.0010,0.0000
CUDA_Opt2D,CUDA,2000,6000,6,8,4,2,,75,1,0.001778,0.058644,4.42e-06,81.0007,32.9873
CUDA_Opt2D,CUDA,2000,6000,6,8,4,2,,75,2,0.001782,0.000000,0.00e+00,80.7921,0.0000
CUDA_Opt2D,CUDA,2000,6000,6,8,4,2,,75,3,0.001779,0.000000,0.00e+00,80.9245,0.0000
CUDA_Tiled,CUDA,2000,6000,6,8,4,2,,75,1,0.002139,0.058638,4.42e-06,67.3099,27.4092
CUDA_Tiled,CUDA,2000,6000,6,8,4,2,,75,2,0.002139,0.000000,0.00e+00,67.3190,0.0000
CUDA_Tiled,CUDA,2000,6000,6,8,4,2,,75,3,0.002135,0.000000,0.00e+00,67.4502,0.0000
CUDA_WarpRow,CUDA,2000,6000,6,8,4,2,,75,1,0.001768,0.068722,4.42e-06,81.4297,38.8612
CUDA_WarpRow,CUDA,2000,6000,6,8,4,2,,75,2,0.001768,0.000000,0.00e+00,81.4620,0.0000
CUDA_WarpRow,CUDA,2000,6000,6,8,4,2,,75,3,0.001767,0.000000,0.00e+00,81.4847,0.0000
CUDA_Transposed,CUDA,2000,6000,6,8,4,2,,75,1,0.001735,0.058341,4.42e-06,83.0190,33.6346
CUDA_Transposed,CUDA,2000,6000,6,8,4,2,,75,2,0.001730,0.000000,0.00e+00,83.2554,0.0000
CUDA_Transposed,CUDA,2000,6000,6,8,4,2,,75,3,0.001729,0.000000,0.00e+00,83.2747,0.0000
CUDA_Naive,CUDA,2000,6000,8,8,4,2,,75,1,0.001775,0.044750,1.49e-06,108.1557,25.2081
CUDA_Naive,CUDA,2000,6000,8,8,4,2,,75,2,0.001776,0.000000,0.00e+00,108.0842,0.0000
CUDA_Naive,CUDA,2000,6000,8,8,4,2,,75,3,0.001776,0.000000,0.00e+00,108.1317,0.0000
CUDA_Opt2D,CUDA,2000,6000,8,8,4,2,,75,1,0.001776,0.045690,1.49e-06,108.1023,25.7248
CUDA_Opt2D,CUDA,2000,6000,8,8,4,2,,75,2,0.001777,0.000000,0.00e+00,108.0558,0.0000
CUDA_Opt2D,CUDA,2000,6000,8,8,4,2,,75,3,0.001773,0.000000,0.00e+00,108.2750,0.0000
CUDA_Tiled,CUDA,2000,6000,8,8,4,2,,75,1,0.002140,0.046183,1.49e-06,89.6998,21.5761
CUDA_Tiled,CUDA,2000,6000,8,8,4,2,,75,2,0.002137,0.000000,0.00e+00,89.8513,0.0000
CUDA_Tiled,CUDA,2000,6000,8,8,4,2,,75,3,0.002137,0.000000,0.00e+00,89.8461,0.0000
CUDA_WarpRow,CUDA,2000,6000,8,8,4,2,,75,1,0.001766,0.049474,1.49e-06,108.6949,28.0079
CUDA_WarpRow,CUDA,2000,6000,8,8,4,2,,75,2,0.001767,0.000000,0.00e+00,108.6753,0.0000
CUDA_WarpRow,CUDA,2000,6000,8,8,4,2,,75,3,0.001766,0.000000,0.00e+00,108.7436,0.0000
CUDA_Transposed,CUDA,2000,6000,8,8,4,2,,75,1,0.001952,0.043993,1.49e-06,98.3421,22.5332
CUDA_Transposed,CUDA,2000,6000,8,8,4,2,,75,2,0.001953,0.000000,0.00e+00,98.3071,0.0000
CUDA_Transposed,CUDA,2000,6000,8,8,4,2,,75,3,0.001950,0.000000,0.00e+00,98.4809,0.0000
CUDA_Naive,CUDA,2000,6000,20,8,4,2,,75,1,0.001785,0.062919,3.59e-06,268.8596,35.2427
CUDA_Naive,CUDA,2000,6000,20,8,4,2,,75,2,0.001788,0.000000,0.00e+00,268.5000,0.0000
CUDA_Naive,CUDA,2000,6000,20,8,4,2,,75,3,0.001787,0.000000,0.00e+00,268.6166,0.0000
CUDA_Opt2D,CUDA,2000,6000,20,8,4,2,,75,1,0.001788,0.062430,3.59e-06,268.4697,34.9176
CUDA_Opt2D,CUDA,2000,6000,20,8,4,2,,75,2,0.001785,0.000000,0.00e+00,268.8927,0.0000
CUDA_Opt2D,CUDA,2000,6000,20,8,4,2,,75,3,0.001787,0.000000,0.00e+00,268.6380,0.0000
CUDA_Tiled,CUDA,2000,6000,20,8,4,2,,75,1,0.002141,0.062912,3.59e-06,224.2188,29.3878
CUDA_Tiled,CUDA,2000,6000,20,8,4,2,,75,2,0.002140,0.000000,0.00e+00,224.3084,0.0000
CUDA_Tiled,CUDA,2000,6000,20,8,4,2,,75,3,0.002138,0.000000,0.00e+00,224.4847,0.0000
CUDA_WarpRow,CUDA,2000,6000,20,8,4,2,,75,1,0.001776,0.067287,3.59e-06,270.1957,37.8765
CUDA_WarpRow,CUDA,2000,6000,20,8,4,2,,75,2,0.001778,0.000000,0.00e+00,269.9723,0.0000
CUDA_WarpRow,CUDA,2000,6000,20,8,4,2,,75,3,0.001778,0.000000,0.00e+00,269.9870,0.0000
CUDA_Transposed,CUDA,2000,6000,20,8,4,2,,75,1,0.001771,0.062990,3.59e-06,270.9955,35.5627
CUDA_Transposed,CUDA,2000,6000,20,8,4,2,,75,2,0.001774,0.000000,0.00e+00,270.6265,0.0000
CUDA_Transposed,CUDA,2000,6000,20,8,4,2,,75,3,0.001777,0.000000,0.00e+00,270.1435,0.0000
CUDA_Naive,CUDA,2000,6000,32,8,4,2,,75,1,0.001786,0.096943,3.14e-06,429.9611,54.2733
CUDA_Naive,CUDA,2000,6000,32,8,4,2,,75,2,0.001787,0.000000,0.00e+00,429.8399,0.0000
CUDA_Naive,CUDA,2000,6000,32,8,4,2,,75,3,0.001776,0.000000,0.00e+00,432.3329,0.0000
CUDA_Opt2D,CUDA,2000,6000,32,8,4,2,,75,1,0.001787,0.095685,3.14e-06,429.8781,53.5583
CUDA_Opt2D,CUDA,2000,6000,32,8,4,2,,75,2,0.001787,0.000000,0.00e+00,429.8036,0.0000
CUDA_Opt2D,CUDA,2000,6000,32,8,4,2,,75,3,0.001787,0.000000,0.00e+00,429.8578,0.0000
CUDA_Tiled,CUDA,2000,6000,32,8,4,2,,75,1,0.002145,0.096382,3.14e-06,357.9771,44.9254
CUDA_Tiled,CUDA,2000,6000,32,8,4,2,,75,2,0.002144,0.000000,0.00e+00,358.1676,0.0000
CUDA_Tiled,CUDA,2000,6000,32,8,4,2,,75,3,0.002144,0.000000,0.00e+00,358.1665,0.0000
CUDA_WarpRow,CUDA,2000,6000,32,8,4,2,,75,1,0.001774,0.096325,3.14e-06,432.9633,54.3039
CUDA_WarpRow,CUDA,2000,6000,32,8,4,2,,75,2,0.001772,0.000000,0.00e+00,433.3895,0.0000
CUDA_WarpRow,CUDA,2000,6000,32,8,4,2,,75,3,0.001769,0.000000,0.00e+00,434.1132,0.0000
CUDA_Transposed,CUDA,2000,6000,32,8,4,2,,75,1,0.001809,0.093400,3.14e-06,424.6236,51.6407
CUDA_Transposed,CUDA,2000,6000,32,8,4,2,,75,2,0.001805,0.000000,0.00e+00,425.5520,0.0000
CUDA_Transposed,CUDA,2000,6000,32,8,4,2,,75,3,0.001805,0.000000,0.00e+00,425.3719,0.0000
CUDA_Naive,CUDA,2000,6000,64,8,4,2,,75,1,0.002407,0.184375,3.72e-06,638.2262,76.6100
CUDA_Naive,CUDA,2000,6000,64,8,4,2,,75,2,0.002401,0.000000,0.00e+00,639.7128,0.0000
CUDA_Naive,CUDA,2000,6000,64,8,4,2,,75,3,0.002405,0.000000,0.00e+00,638.6613,0.0000
CUDA_Opt2D,CUDA,2000,6000,64,8,4,2,,75,1,0.002402,0.181683,3.72e-06,639.4609,75.6374
CUDA_Opt2D,CUDA,2000,6000,64,8,4,2,,75,2,0.002401,0.000000,0.00e+00,639.6880,0.0000
CUDA_Opt2D,CUDA,2000,6000,64,8,4,2,,75,3,0.002406,0.000000,0.00e+00,638.5340,0.0000
CUDA_Tiled,CUDA,2000,6000,64,8,4,2,,75,1,0.002299,0.176602,3.72e-06,668.0493,76.8093
CUDA_Tiled,CUDA,2000,6000,64,8,4,2,,75,2,0.002298,0.000000,0.00e+00,668.4627,0.0000
CUDA_Tiled,CUDA,2000,6000,64,8,4,2,,75,3,0.002300,0.000000,0.00e+00,667.9602,0.0000
CUDA_WarpRow,CUDA,2000,6000,64,8,4,2,,75,1,0.002788,0.182322,3.72e-06,550.8831,65.3894
CUDA_WarpRow,CUDA,2000,6000,64,8,4,2,,75,2,0.002791,0.000000,0.00e+00,550.3295,0.0000
CUDA_WarpRow,CUDA,2000,6000,64,8,4,2,,75,3,0.002801,0.000000,0.00e+00,548.3835,0.0000
CUDA_Transposed,CUDA,2000,6000,64,8,4,2,,75,1,0.002651,0.191327,3.72e-06,579.4378,72.1757
CUDA_Transposed,CUDA,2000,6000,64,8,4,2,,75,2,0.002654,0.000000,0.00e+00,578.8563,0.0000
CUDA_Transposed,CUDA,2000,6000,64,8,4,2,,75,3,0.002656,0.000000,0.00e+00,578.3415,0.0000
CUDA_Naive,CUDA,2000,6000,128,8,4,2,,75,1,0.003921,0.360087,3.33e-06,783.4869,91.8370
CUDA_Naive,CUDA,2000,6000,128,8,4,2,,75,2,0.003916,0.000000,0.00e+00,784.3741,0.0000
CUDA_Naive,CUDA,2000,6000,128,8,4,2,,75,3,0.003922,0.000000,0.00e+00,783.2618,0.0000
CUDA_Opt2D,CUDA,2000,6000,128,8,4,2,,75,1,0.003920,0.322861,3.33e-06,783.6780,82.3629
CUDA_Opt2D,CUDA,2000,6000,128,8,4,2,,75,2,0.003921,0.000000,0.00e+00,783.5379,0.0000
CUDA_Opt2D,CUDA,2000,6000,128,8,4,2,,75,3,0.003912,0.000000,0.00e+00,785.1904,0.0000
CUDA_Tiled,CUDA,2000,6000,128,8,4,2,,75,1,0.003749,0.362993,3.33e-06,819.3583,96.8168
CUDA_Tiled,CUDA,2000,6000,128,8,4,2,,75,2,0.003728,0.000000,0.00e+00,823.9345,0.0000
CUDA_Tiled,CUDA,2000,6000,128,8,4,2,,75,3,0.003740,0.000000,0.00e+00,821.2995,0.0000
CUDA_WarpRow,CUDA,2000,6000,128,8,4,2,,75,1,0.004737,0.326189,3.33e-06,648.5608,68.8651
CUDA_WarpRow,CUDA,2000,6000,128,8,4,2,,75,2,0.004723,0.000000,0.00e+00,650.4465,0.0000
CUDA_WarpRow,CUDA,2000,6000,128,8,4,2,,75,3,0.004730,0.000000,0.00e+00,649.5206,0.0000
CUDA_Transposed,CUDA,2000,6000,128,8,4,2,,75,1,0.003982,0.327715,3.33e-06,771.4818,82.3003
CUDA_Transposed,CUDA,2000,6000,128,8,4,2,,75,2,0.003967,0.000000,0.00e+00,774.3924,0.0000
CUDA_Transposed,CUDA,2000,6000,128,8,4,2,,75,3,0.003977,0.000000,0.00e+00,772.3853,0.0000
CUDA_Naive,CUDA,2000,2000,3,8,8,1,,75,1,0.001202,0.013996,0.00e+00,19.9610,11.6409
CUDA_Naive,CUDA,2000,2000,3,8,8,1,,75,2,0.001192,0.000000,0.00e+00,20.1401,0.0000
CUDA_Naive,CUDA,2000,2000,3,8,8,1,,75,3,0.001204,0.000000,0.00e+00,19.9329,0.0000
CUDA_Opt2D,CUDA,2000,2000,3,8,8,1,,75,1,0.001203,0.014626,0.00e+00,19.9472,12.1560
CUDA_Opt2D,CUDA,2000,2000,3,8,8,1,,75,2,0.001204,0.000000,0.00e+00,19.9377,0.0000
CUDA_Opt2D,CUDA,2000,2000,3,8,8,1,,75,3,0.001203,0.000000,0.00e+00,19.9541,0.0000
CUDA_Tiled,CUDA,2000,2000,3,8,8,1,,75,1,0.001671,0.014420,0.00e+00,14.3618,8.6289
CUDA_Tiled,CUDA,2000,2000,3,8,8,1,,75,2,0.001683,0.000000,0.00e+00,14.2638,0.0000
CUDA_Tiled,CUDA,2000,2000,3,8,8,1,,75,3,0.001675,0.000000,0.00e+00,14.3289,0.0000
CUDA_WarpRow,CUDA,2000,2000,3,8,8,1,,75,1,0.001194,0.016965,0.00e+00,20.1012,14.2092
CUDA_WarpRow,CUDA,2000,2000,3,8,8,1,,75,2,0.001195,0.000000,0.00e+00,20.0824,0.0000
CUDA_WarpRow,CUDA,2000,2000,3,8,8,1,,75,3,0.001195,0.000000,0.00e+00,20.0853,0.0000
CUDA_Transposed,CUDA,2000,2000,3,8,8,1,,75,1,0.001414,0.014290,0.00e+00,16.9731,10.1062
CUDA_Transposed,CUDA,2000,2000,3,8,8,1,,75,2,0.001413,0.000000,0.00e+00,16.9906,0.0000
CUDA_Transposed,CUDA,2000,2000,3,8,8,1,,75,3,0.001413,0.000000,0.00e+00,16.9806,0.0000
CUDA_Naive,CUDA,2000,2000,6,8,8,1,,75,1,0.001194,0.019588,0.00e+00,40.2041,16.4063
CUDA_Naive,CUDA,2000,2000,6,8,8,1,,75,2,0.001204,0.000000,0.00e+00,39.8734,0.0000
CUDA_Naive,CUDA,2000,2000,6,8,8,1,,75,3,0.001199,0.000000,0.00e+00,40.0421,0.0000
CUDA_Opt2D,CUDA,2000,2000,6,8,8,1,,75,1,0.001200,0.019057,0.00e+00,40.0121,15.8852
CUDA_Opt2D,CUDA,2000,2000,6,8,8,1,,75,2,0.001204,0.000000,0.00e+00,39.8719,0.0000
CUDA_Opt2D,CUDA,2000,2000,6,8,8,1,,75,3,0.001199,0.000000,0.00e+00,40.0345,0.0000
CUDA_Tiled,CUDA,2000,2000,6,8,8,1,,75,1,0.001672,0.018916,0.00e+00,28.7113,11.3145
CUDA_Tiled,CUDA,2000,2000,6,8,8,1,,75,2,0.001676,0.000000,0.00e+00,28.6413,0.0000
CUDA_Tiled,CUDA,2000,2000,6,8,8,1,,75,3,0.001669,0.000000,0.00e+00,28.7511,0.0000
CUDA_WarpRow,CUDA,2000,2000,6,8,8,1,,75,1,0.001199,0.022328,0.00e+00,40.0216,18.6170
CUDA_WarpRow,CUDA,2000,2000,6,8,8,1,,75,2,0.001195,0.000000,0.00e+00,40.1739,0.0000
CUDA_WarpRow,CUDA,2000,2000,6,8,8,1,,75,3,0.001189,0.000000,0.00e+00,40.3799,0.0000
CUDA_Transposed,CUDA,2000,2000,6,8,8,1,,75,1,0.001396,0.019503,0.00e+00,34.3919,13.9738
CUDA_Transposed,CUDA,2000,2000,6,8,8,1,,75,2,0.001397,0.000000,0.00e+00,34.3518,0.0000
CUDA_Transposed,CUDA,2000,2000,6,8,8,1,,75,3,0.001399,0.000000,0.00e+00,34.3209,0.0000
CUDA_Naive,CUDA,2000,2000,8,8,8,1,,75,1,0.001199,0.013429,0.00e+00,53.3937,11.2034
CUDA_Naive,CUDA,2000,2000,8,8,8,1,,75,2,0.001197,0.000000,0.00e+00,53.4601,0.0000
CUDA_Naive,CUDA,2000,2000,8,8,8,1,,75,3,0.001201,0.000000,0.00e+00,53.2802,0.0000
CUDA_Opt2D,CUDA,2000,2000,8,8,8,1,,75,1,0.001198,0.014089,0.00e+00,53.4428,11.7652
CUDA_Opt2D,CUDA,2000,2000,8,8,8,1,,75,2,0.001198,0.000000,0.00e+00,53.4196,0.0000
CUDA_Opt2D,CUDA,2000,2000,8,8,8,1,,75,3,0.001203,0.000000,0.00e+00,53.1807,0.0000
CUDA_Tiled,CUDA,2000,2000,8,8,8,1,,75,1,0.001674,0.014784,0.00e+00,38.2283,8.8307
CUDA_Tiled,CUDA,2000,2000,8,8,8,1,,75,2,0.001675,0.000000,0.00e+00,38.2161,0.0000
CUDA_Tiled,CUDA,2000,2000,8,8,8,1,,75,3,0.001676,0.000000,0.00e+00,38.1879,0.0000
CUDA_WarpRow,CUDA,2000,2000,8,8,8,1,,75,1,0.001195,0.016705,0.00e+00,53.5381,13.9745
CUDA_WarpRow,CUDA,2000,2000,8,8,8,1,,75,2,0.001195,0.000000,0.00e+00,53.5785,0.0000
CUDA_WarpRow,CUDA,2000,2000,8,8,8,1,,75,3,0.001195,0.000000,0.00e+00,53.5459,0.0000
CUDA_Transposed,CUDA,2000,2000,8,8,8,1,,75,1,0.001533,0.014663,0.00e+00,41.7483,9.5649
CUDA_Transposed,CUDA,2000,2000,8,8,8,1,,75,2,0.001534,0.000000,0.00e+00,41.7150,0.0000
CUDA_Transposed,CUDA,2000,2000,8,8,8,1,,75,3,0.001532,0.000000,0.00e+00,41.7808,0.0000
CUDA_Naive,CUDA,2000,2000,20,8,8,1,,75,1,0.001199,0.021367,2.79e-08,133.4093,17.8159
CUDA_Naive,CUDA,2000,2000,20,8,8,1,,75,2,0.001201,0.000000,0.00e+00,133.1763,0.0000
CUDA_Naive,CUDA,2000,2000,20,8,8,1,,75,3,0.001202,0.000000,0.00e+00,133.1032,0.0000
CUDA_Opt2D,CUDA,2000,2000,20,8,8,1,,75,1,0.001202,0.020889,2.79e-08,133.1359,17.3816
CUDA_Opt2D,CUDA,2000,2000,20,8,8,1,,75,2,0.001200,0.000000,0.00e+00,133.3080,0.0000
CUDA_Opt2D,CUDA,2000,2000,20,8,8,1,,75,3,0.001204,0.000000,0.00e+00,132.9438,0.0000
CUDA_Tiled,CUDA,2000,2000,20,8,8,1,,75,1,0.001685,0.020492,2.79e-08,94.9808,12.1644
CUDA_Tiled,CUDA,2000,2000,20,8,8,1,,75,2,0.001685,0.000000,0.00e+00,94.9807,0.0000
CUDA_Tiled,CUDA,2000,2000,20,8,8,1,,75,3,0.001682,0.000000,0.00e+00,95.1409,0.0000
CUDA_WarpRow,CUDA,2000,2000,20,8,8,1,,75,1,0.001204,0.021942,2.79e-08,132.9291,18.2299
CUDA_WarpRow,CUDA,2000,2000,20,8,8,1,,75,2,0.001198,0.000000,0.00e+00,133.5554,0.0000
CUDA_WarpRow,CUDA,2000,2000,20,8,8,1,,75,3,0.001204,0.000000,0.00e+00,132.9434,0.0000
CUDA_Transposed,CUDA,2000,2000,20,8,8,1,,75,1,0.001465,0.021132,2.79e-08,109.2078,14.4234
CUDA_Transposed,CUDA,2000,2000,20,8,8,1,,75,2,0.001464,0.000000,0.00e+00,109.2845,0.0000
CUDA_Transposed,CUDA,2000,2000,20,8,8,1,,75,3,0.001460,0.000000,0.00e+00,109.6011,0.0000
CUDA_Naive,CUDA,2000,2000,32,8,8,1,,75,1,0.001201,0.032024,2.56e-08,213.1588,26.6651
CUDA_Naive,CUDA,2000,2000,32,8,8,1,,75,2,0.001203,0.000000,0.00e+00,212.7878,0.0000
CUDA_Naive,CUDA,2000,2000,32,8,8,1,,75,3,0.001202,0.000000,0.00e+00,212.9540,0.0000
CUDA_Opt2D,CUDA,2000,2000,32,8,8,1,,75,1,0.001204,0.031947,2.56e-08,212.6543,26.5381
CUDA_Opt2D,CUDA,2000,2000,32,8,8,1,,75,2,0.001202,0.000000,0.00e+00,213.0010,0.0000
CUDA_Opt2D,CUDA,2000,2000,32,8,8,1,,75,3,0.001203,0.000000,0.00e+00,212.8228,0.0000
CUDA_Tiled,CUDA,2000,2000,32,8,8,1,,75,1,0.001689,0.028622,2.56e-08,151.5354,16.9424
CUDA_Tiled,CUDA,2000,2000,32,8,8,1,,75,2,0.001690,0.000000,0.00e+00,151.4979,0.0000
CUDA_Tiled,CUDA,2000,2000,32,8,8,1,,75,3,0.001695,0.000000,0.00e+00,151.0227,0.0000
CUDA_WarpRow,CUDA,2000,2000,32,8,8,1,,75,1,0.001199,0.030691,2.56e-08,213.4709,25.5919
CUDA_WarpRow,CUDA,2000,2000,32,8,8,1,,75,2,0.001200,0.000000,0.00e+00,213.3703,0.0000
CUDA_WarpRow,CUDA,2000,2000,32,8,8,1,,75,3,0.001189,0.000000,0.00e+00,215.3481,0.0000
CUDA_Transposed,CUDA,2000,2000,32,8,8,1,,75,1,0.001471,0.029307,2.56e-08,174.0668,19.9274
CUDA_Transposed,CUDA,2000,2000,32,8,8,1,,75,2,0.001468,0.000000,0.00e+00,174.3614,0.0000
CUDA_Transposed,CUDA,2000,2000,32,8,8,1,,75,3,0.001467,0.000000,0.00e+00,174.4675,0.0000
CUDA_Naive,CUDA,2000,2000,64,8,8,1,,75,1,0.001420,0.056873,1.28e-08,360.6239,40.0584
CUDA_Naive,CUDA,2000,2000,64,8,8,1,,75,2,0.001433,0.000000,0.00e+00,357.3475,0.0000
CUDA_Naive,CUDA,2000,2000,64,8,8,1,,75,3,0.001431,0.000000,0.00e+00,357.8503,0.0000
CUDA_Opt2D,CUDA,2000,2000,64,8,8,1,,75,1,0.001434,0.057858,1.28e-08,356.9932,40.3419
CUDA_Opt2D,CUDA,2000,2000,64,8,8,1,,75,2,0.001430,0.000000,0.00e+00,358.1301,0.0000
CUDA_Opt2D,CUDA,2000,2000,64,8,8,1,,75,3,0.001431,0.000000,0.00e+00,357.7926,0.0000
CUDA_Tiled,CUDA,2000,2000,64,8,8,1,,75,1,0.001690,0.055790,1.28e-08,303.0293,33.0198
CUDA_Tiled,CUDA,2000,2000,64,8,8,1,,75,2,0.001686,0.000000,0.00e+00,303.7052,0.0000
CUDA_Tiled,CUDA,2000,2000,64,8,8,1,,75,3,0.001692,0.000000,0.00e+00,302.6591,0.0000
CUDA_WarpRow,CUDA,2000,2000,64,8,8,1,,75,1,0.001543,0.055366,1.28e-08,331.7449,35.8737
CUDA_WarpRow,CUDA,2000,2000,64,8,8,1,,75,2,0.001532,0.000000,0.00e+00,334.2551,0.0000
CUDA_WarpRow,CUDA,2000,2000,64,8,8,1,,75,3,0.001542,0.000000,0.00e+00,332.1141,0.0000
CUDA_Transposed,CUDA,2000,2000,64,8,8,1,,75,1,0.001471,0.054873,1.28e-08,348.0888,37.3060
CUDA_Transposed,CUDA,2000,2000,64,8,8,1,,75,2,0.001481,0.000000,0.00e+00,345.6782,0.0000
CUDA_Transposed,CUDA,2000,2000,64,8,8,1,,75,3,0.001470,0.000000,0.00e+00,348.2325,0.0000
CUDA_Naive,CUDA,2000,2000,128,8,8,1,,75,1,0.001850,0.098270,1.57e-08,553.4230,53.1102
CUDA_Naive,CUDA,2000,2000,128,8,8,1,,75,2,0.001849,0.000000,0.00e+00,553.7250,0.0000
CUDA_Naive,CUDA,2000,2000,128,8,8,1,,75,3,0.001852,0.000000,0.00e+00,552.7974,0.0000
CUDA_Opt2D,CUDA,2000,2000,128,8,8,1,,75,1,0.001857,0.116872,1.57e-08,551.3013,62.9213
CUDA_Opt2D,CUDA,2000,2000,128,8,8,1,,75,2,0.001851,0.000000,0.00e+00,553.1283,0.0000
CUDA_Opt2D,CUDA,2000,2000,128,8,8,1,,75,3,0.001853,0.000000,0.00e+00,552.6719,0.0000
CUDA_Tiled,CUDA,2000,2000,128,8,8,1,,75,1,0.001786,0.110602,1.57e-08,573.2396,61.9153
CUDA_Tiled,CUDA,2000,2000,128,8,8,1,,75,2,0.001787,0.000000,0.00e+00,573.1215,0.0000
CUDA_Tiled,CUDA,2000,2000,128,8,8,1,,75,3,0.001783,0.000000,0.00e+00,574.2863,0.0000
CUDA_WarpRow,CUDA,2000,2000,128,8,8,1,,75,1,0.002308,0.110625,1.57e-08,443.7219,47.9361
CUDA_WarpRow,CUDA,2000,2000,128,8,8,1,,75,2,0.002306,0.000000,0.00e+00,444.0496,0.0000
CUDA_WarpRow,CUDA,2000,2000,128,8,8,1,,75,3,0.002302,0.000000,0.00e+00,444.8580,0.0000
CUDA_Transposed,CUDA,2000,2000,128,8,8,1,,75,1,0.001901,0.108195,1.57e-08,538.7304,56.9219
CUDA_Transposed,CUDA,2000,2000,128,8,8,1,,75,2,0.001902,0.000000,0.00e+00,538.3495,0.0000
