Mode,M,N,k,MPI_Ranks,OMP_Threads,Run,ParallelTime,SequentialTime,RelativeError,GFLOPS,SpeedUp
Opt_Hybrid,1000,250,6,4,10,2,0.000117,0.000000,0.00e+00,25.6978,0.0000
Opt_Hybrid,1000,250,6,4,10,3,0.000052,0.000000,0.00e+00,57.5766,0.0000
Opt_Hybrid,1000,250,6,4,10,4,0.000051,0.000000,0.00e+00,59.2939,0.0000
Opt_Hybrid,1000,250,6,4,10,5,0.000118,0.000000,0.00e+00,25.5249,0.0000
Opt_Hybrid,1000,250,6,8,5,1,0.004639,0.001053,3.15e-16,0.6466,0.2269
Opt_Hybrid,1000,250,6,8,5,2,0.002600,0.000000,0.00e+00,1.1537,0.0000
Opt_Hybrid,1000,250,6,8,5,3,0.002599,0.000000,0.00e+00,1.1543,0.0000
Opt_Hybrid,1000,250,6,8,5,4,0.002599,0.000000,0.00e+00,1.1543,0.0000
Opt_Hybrid,1000,250,6,8,5,5,0.002530,0.000000,0.00e+00,1.1858,0.0000
Serial,1000,250,8,1,1,1,0.000610,0.001189,0.00e+00,6.5573,1.9488
Serial,1000,250,8,1,1,2,0.000600,0.000000,0.00e+00,6.6620,0.0000
Serial,1000,250,8,1,1,3,0.000626,0.000000,0.00e+00,6.3889,0.0000
Serial,1000,250,8,1,1,4,0.000602,0.000000,0.00e+00,6.6480,0.0000
Serial,1000,250,8,1,1,5,0.000602,0.000000,0.00e+00,6.6482,0.0000
Naive_SMP,1000,250,8,1,40,1,0.001246,0.001191,0.00e+00,3.2105,0.9562
Naive_SMP,1000,250,8,1,40,2,0.001239,0.000000,0.00e+00,3.2271,0.0000
Naive_SMP,1000,250,8,1,40,3,0.001250,0.000000,0.00e+00,3.1990,0.0000
Naive_SMP,1000,250,8,1,40,4,0.001269,0.000000,0.00e+00,3.1523,0.0000
Naive_SMP,1000,250,8,1,40,5,0.001287,0.000000,0.00e+00,3.1085,0.0000
Naive_Hybrid,1000,250,8,2,20,1,0.000075,0.001858,0.00e+00,53.2120,24.7119
Naive_Hybrid,1000,250,8,2,20,2,0.000074,0.000000,0.00e+00,54.2452,0.0000
Naive_Hybrid,1000,250,8,2,20,3,0.000083,0.000000,0.00e+00,48.3200,0.0000
Naive_Hybrid,1000,250,8,2,20,4,0.000078,0.000000,0.00e+00,51.2963,0.0000
Naive_Hybrid,1000,250,8,2,20,5,0.000075,0.000000,0.00e+00,53.1634,0.0000
Opt_SMP,1000,250,8,1,40,1,0.000752,0.001198,0.00e+00,5.3222,1.5935
Opt_SMP,1000,250,8,1,40,2,0.000741,0.000000,0.00e+00,5.4006,0.0000
Opt_SMP,1000,250,8,1,40,3,0.000765,0.000000,0.00e+00,5.2303,0.0000
Opt_SMP,1000,250,8,1,40,4,0.000793,0.000000,0.00e+00,5.0420,0.0000
Opt_SMP,1000,250,8,1,40,5,0.000770,0.000000,0.00e+00,5.1959,0.0000
Opt_Hybrid,1000,250,8,2,20,1,0.000041,0.003275,0.00e+00,96.9018,79.3477
Opt_Hybrid,1000,250,8,2,20,2,0.000064,0.000000,0.00e+00,62.7441,0.0000
Opt_Hybrid,1000,250,8,2,20,3,0.000041,0.000000,0.00e+00,97.6358,0.0000
Opt_Hybrid,1000,250,8,2,20,4,0.000041,0.000000,0.00e+00,98.0061,0.0000
Opt_Hybrid,1000,250,8,2,20,5,0.000041,0.000000,0.00e+00,97.9571,0.0000
Opt_Hybrid,1000,250,8,4,10,1,0.000041,0.001441,3.58e-16,97.9777,35.3052
Opt_Hybrid,1000,250,8,4,10,2,0.000118,0.000000,0.00e+00,33.8303,0.0000
Opt_Hybrid,1000,250,8,4,10,3,0.000067,0.000000,0.00e+00,59.4706,0.0000
Opt_Hybrid,1000,250,8,4,10,4,0.000043,0.000000,0.00e+00,92.3969,0.0000
Opt_Hybrid,1000,250,8,4,10,5,0.000171,0.000000,0.00e+00,23.4471,0.0000
Opt_Hybrid,1000,250,8,8,5,1,0.003970,0.001243,3.58e-16,1.0076,0.3132
Opt_Hybrid,1000,250,8,8,5,2,0.004565,0.000000,0.00e+00,0.8763,0.0000
Opt_Hybrid,1000,250,8,8,5,3,0.003241,0.000000,0.00e+00,1.2340,0.0000
Opt_Hybrid,1000,250,8,8,5,4,0.002749,0.000000,0.00e+00,1.4551,0.0000
Opt_Hybrid,1000,250,8,8,5,5,0.003200,0.000000,0.00e+00,1.2501,0.0000
Serial,1000,250,20,1,1,1,0.001229,0.002561,0.00e+00,8.1336,2.0834
Serial,1000,250,20,1,1,2,0.001229,0.000000,0.00e+00,8.1341,0.0000
Serial,1000,250,20,1,1,3,0.001228,0.000000,0.00e+00,8.1434,0.0000
Serial,1000,250,20,1,1,4,0.001230,0.000000,0.00e+00,8.1316,0.0000
Serial,1000,250,20,1,1,5,0.001232,0.000000,0.00e+00,8.1193,0.0000
Naive_SMP,1000,250,20,1,40,1,0.002398,0.002669,0.00e+00,4.1704,1.1130
Naive_SMP,1000,250,20,1,40,2,0.002333,0.000000,0.00e+00,4.2857,0.0000
Naive_SMP,1000,250,20,1,40,3,0.002380,0.000000,0.00e+00,4.2008,0.0000
Naive_SMP,1000,250,20,1,40,4,0.002392,0.000000,0.00e+00,4.1807,0.0000
Naive_SMP,1000,250,20,1,40,5,0.002399,0.000000,0.00e+00,4.1677,0.0000
Naive_Hybrid,1000,250,20,2,20,1,0.000162,0.003948,0.00e+00,61.6742,24.3499
Naive_Hybrid,1000,250,20,2,20,2,0.000157,0.000000,0.00e+00,63.8876,0.0000
Naive_Hybrid,1000,250,20,2,20,3,0.000141,0.000000,0.00e+00,70.6734,0.0000
Naive_Hybrid,1000,250,20,2,20,4,0.000145,0.000000,0.00e+00,69.1186,0.0000
Naive_Hybrid,1000,250,20,2,20,5,0.000146,0.000000,0.00e+00,68.4408,0.0000
Opt_SMP,1000,250,20,1,40,1,0.001323,0.002563,0.00e+00,7.5599,1.9374
Opt_SMP,1000,250,20,1,40,2,0.001319,0.000000,0.00e+00,7.5829,0.0000
Opt_SMP,1000,250,20,1,40,3,0.001369,0.000000,0.00e+00,7.3020,0.0000
Opt_SMP,1000,250,20,1,40,4,0.001338,0.000000,0.00e+00,7.4740,0.0000
Opt_SMP,1000,250,20,1,40,5,0.001343,0.000000,0.00e+00,7.4462,0.0000
Opt_Hybrid,1000,250,20,2,20,1,0.000079,0.003922,0.00e+00,126.9643,49.8013
Opt_Hybrid,1000,250,20,2,20,2,0.000080,0.000000,0.00e+00,124.2804,0.0000
Opt_Hybrid,1000,250,20,2,20,3,0.000091,0.000000,0.00e+00,109.4824,0.0000
Opt_Hybrid,1000,250,20,2,20,4,0.000079,0.000000,0.00e+00,126.6599,0.0000
Opt_Hybrid,1000,250,20,2,20,5,0.000091,0.000000,0.00e+00,109.7261,0.0000
Opt_Hybrid,1000,250,20,4,10,1,0.000216,0.003109,2.85e-16,46.2545,14.3807
Opt_Hybrid,1000,250,20,4,10,2,0.000212,0.000000,0.00e+00,47.1565,0.0000
Opt_Hybrid,1000,250,20,4,10,3,0.000186,0.000000,0.00e+00,53.6598,0.0000
Opt_Hybrid,1000,250,20,4,10,4,0.000098,0.000000,0.00e+00,101.9067,0.0000
Opt_Hybrid,1000,250,20,4,10,5,0.000197,0.000000,0.00e+00,50.7816,0.0000
Opt_Hybrid,1000,250,20,8,5,1,0.002600,0.002784,2.85e-16,3.8462,1.0709
Opt_Hybrid,1000,250,20,8,5,2,0.003737,0.000000,0.00e+00,2.6759,0.0000
Opt_Hybrid,1000,250,20,8,5,3,0.002343,0.000000,0.00e+00,4.2689,0.0000
Opt_Hybrid,1000,250,20,8,5,4,0.002533,0.000000,0.00e+00,3.9481,0.0000
Opt_Hybrid,1000,250,20,8,5,5,0.004199,0.000000,0.00e+00,2.3817,0.0000
Serial,1000,250,32,1,1,1,0.001880,0.003827,0.00e+00,8.5124,2.0362
Serial,1000,250,32,1,1,2,0.001859,0.000000,0.00e+00,8.6073,0.0000
Serial,1000,250,32,1,1,3,0.001845,0.000000,0.00e+00,8.6702,0.0000
Serial,1000,250,32,1,1,4,0.001873,0.000000,0.00e+00,8.5433,0.0000
Serial,1000,250,32,1,1,5,0.001861,0.000000,0.00e+00,8.5991,0.0000
Naive_SMP,1000,250,32,1,40,1,0.003392,0.003824,0.00e+00,4.7176,1.1276
Naive_SMP,1000,250,32,1,40,2,0.003322,0.000000,0.00e+00,4.8166,0.0000
Naive_SMP,1000,250,32,1,40,3,0.003358,0.000000,0.00e+00,4.7647,0.0000
Naive_SMP,1000,250,32,1,40,4,0.003453,0.000000,0.00e+00,4.6335,0.0000
Naive_SMP,1000,250,32,1,40,5,0.003463,0.000000,0.00e+00,4.6201,0.0000
Naive_Hybrid,1000,250,32,2,20,1,0.000209,0.005452,0.00e+00,76.3952,26.0306
Naive_Hybrid,1000,250,32,2,20,2,0.000216,0.000000,0.00e+00,74.0884,0.0000
Naive_Hybrid,1000,250,32,2,20,3,0.000218,0.000000,0.00e+00,73.5274,0.0000
Naive_Hybrid,1000,250,32,2,20,4,0.000218,0.000000,0.00e+00,73.2759,0.0000
Naive_Hybrid,1000,250,32,2,20,5,0.000208,0.000000,0.00e+00,76.8966,0.0000
Opt_SMP,1000,250,32,1,40,1,0.001893,0.003977,0.00e+00,8.4542,2.1015
Opt_SMP,1000,250,32,1,40,2,0.001978,0.000000,0.00e+00,8.0909,0.0000
Opt_SMP,1000,250,32,1,40,3,0.001962,0.000000,0.00e+00,8.1540,0.0000
Opt_SMP,1000,250,32,1,40,4,0.001920,0.000000,0.00e+00,8.3327,0.0000
Opt_SMP,1000,250,32,1,40,5,0.001897,0.000000,0.00e+00,8.4350,0.0000
Opt_Hybrid,1000,250,32,2,20,1,0.000118,0.005432,0.00e+00,135.7572,46.0906
Opt_Hybrid,1000,250,32,2,20,2,0.000119,0.000000,0.00e+00,134.8670,0.0000
Opt_Hybrid,1000,250,32,2,20,3,0.000120,0.000000,0.00e+00,133.7695,0.0000
Opt_Hybrid,1000,250,32,2,20,4,0.000130,0.000000,0.00e+00,123.4968,0.0000
Opt_Hybrid,1000,250,32,2,20,5,0.000122,0.000000,0.00e+00,131.6170,0.0000
Opt_Hybrid,1000,250,32,4,10,1,0.000153,0.004704,3.51e-16,104.8383,30.8257
Opt_Hybrid,1000,250,32,4,10,2,0.000156,0.000000,0.00e+00,102.8165,0.0000
Opt_Hybrid,1000,250,32,4,10,3,0.000193,0.000000,0.00e+00,83.0585,0.0000
Opt_Hybrid,1000,250,32,4,10,4,0.000129,0.000000,0.00e+00,123.9249,0.0000
Opt_Hybrid,1000,250,32,4,10,5,0.000233,0.000000,0.00e+00,68.8094,0.0000
Opt_Hybrid,1000,250,32,8,5,1,0.002755,0.004124,3.51e-16,5.8074,1.4969
Opt_Hybrid,1000,250,32,8,5,2,0.002439,0.000000,0.00e+00,6.5588,0.0000
Opt_Hybrid,1000,250,32,8,5,3,0.004434,0.000000,0.00e+00,3.6087,0.0000
Opt_Hybrid,1000,250,32,8,5,4,0.002527,0.000000,0.00e+00,6.3312,0.0000
Opt_Hybrid,1000,250,32,8,5,5,0.003789,0.000000,0.00e+00,4.2231,0.0000
Serial,1000,4000,3,1,1,1,0.008722,0.012039,0.00e+00,2.7518,1.3803
Serial,1000,4000,3,1,1,2,0.008787,0.000000,0.00e+00,2.7313,0.0000
Serial,1000,4000,3,1,1,3,0.008712,0.000000,0.00e+00,2.7547,0.0000
Serial,1000,4000,3,1,1,4,0.008638,0.000000,0.00e+00,2.7785,0.0000
Serial,1000,4000,3,1,1,5,0.008608,0.000000,0.00e+00,2.7880,0.0000
Naive_SMP,1000,4000,3,1,40,1,0.011140,0.012272,0.00e+00,2.1544,1.1016
Naive_SMP,1000,4000,3,1,40,2,0.011402,0.000000,0.00e+00,2.1049,0.0000
Naive_SMP,1000,4000,3,1,40,3,0.011546,0.000000,0.00e+00,2.0787,0.0000
Naive_SMP,1000,4000,3,1,40,4,0.011279,0.000000,0.00e+00,2.1278,0.0000
Naive_SMP,1000,4000,3,1,40,5,0.011215,0.000000,0.00e+00,2.1400,0.0000
Naive_Hybrid,1000,4000,3,2,20,1,0.000728,0.012400,0.00e+00,32.9602,17.0288
Naive_Hybrid,1000,4000,3,2,20,2,0.000709,0.000000,0.00e+00,33.8447,0.0000
Naive_Hybrid,1000,4000,3,2,20,3,0.000674,0.000000,0.00e+00,35.6317,0.0000
Naive_Hybrid,1000,4000,3,2,20,4,0.000721,0.000000,0.00e+00,33.3058,0.0000
Naive_Hybrid,1000,4000,3,2,20,5,0.000697,0.000000,0.00e+00,34.4314,0.0000
Opt_SMP,1000,4000,3,1,40,1,0.008524,0.011875,0.00e+00,2.8155,1.3931
Opt_SMP,1000,4000,3,1,40,2,0.008597,0.000000,0.00e+00,2.7916,0.0000
Opt_SMP,1000,4000,3,1,40,3,0.008996,0.000000,0.00e+00,2.6678,0.0000
Opt_SMP,1000,4000,3,1,40,4,0.008901,0.000000,0.00e+00,2.6962,0.0000
Opt_SMP,1000,4000,3,1,40,5,0.008885,0.000000,0.00e+00,2.7011,0.0000
Opt_Hybrid,1000,4000,3,2,20,1,0.000537,0.012290,0.00e+00,44.6863,22.8830
Opt_Hybrid,1000,4000,3,2,20,2,0.000534,0.000000,0.00e+00,44.9355,0.0000
Opt_Hybrid,1000,4000,3,2,20,3,0.000557,0.000000,0.00e+00,43.1033,0.0000
Opt_Hybrid,1000,4000,3,2,20,4,0.000536,0.000000,0.00e+00,44.7637,0.0000
Opt_Hybrid,1000,4000,3,2,20,5,0.000516,0.000000,0.00e+00,46.5370,0.0000
Opt_Hybrid,1000,4000,3,4,10,1,0.000500,0.012218,1.25e-15,47.9792,24.4246
Opt_Hybrid,1000,4000,3,4,10,2,0.000507,0.000000,0.00e+00,47.3212,0.0000
Opt_Hybrid,1000,4000,3,4,10,3,0.000500,0.000000,0.00e+00,47.9741,0.0000
Opt_Hybrid,1000,4000,3,4,10,4,0.000503,0.000000,0.00e+00,47.7308,0.0000
Opt_Hybrid,1000,4000,3,4,10,5,0.000500,0.000000,0.00e+00,47.9890,0.0000
Opt_Hybrid,1000,4000,3,8,5,1,0.003000,0.013455,1.25e-15,8.0011,4.4855
Opt_Hybrid,1000,4000,3,8,5,2,0.003600,0.000000,0.00e+00,6.6673,0.0000
Opt_Hybrid,1000,4000,3,8,5,3,0.003155,0.000000,0.00e+00,7.6069,0.0000
Opt_Hybrid,1000,4000,3,8,5,4,0.002800,0.000000,0.00e+00,8.5726,0.0000
Opt_Hybrid,1000,4000,3,8,5,5,0.005299,0.000000,0.00e+00,4.5287,0.0000
Serial,1000,4000,6,1,1,1,0.012107,0.015592,0.00e+00,3.9646,1.2878
Serial,1000,4000,6,1,1,2,0.011893,0.000000,0.00e+00,4.0359,0.0000
Serial,1000,4000,6,1,1,3,0.011974,0.000000,0.00e+00,4.0086,0.0000
Serial,1000,4000,6,1,1,4,0.012032,0.000000,0.00e+00,3.9894,0.0000
Serial,1000,4000,6,1,1,5,0.012113,0.000000,0.00e+00,3.9628,0.0000
Naive_SMP,1000,4000,6,1,40,1,0.014895,0.015427,0.00e+00,3.2225,1.0357
Naive_SMP,1000,4000,6,1,40,2,0.014832,0.000000,0.00e+00,3.2362,0.0000
Naive_SMP,1000,4000,6,1,40,3,0.014802,0.000000,0.00e+00,3.2428,0.0000
Naive_SMP,1000,4000,6,1,40,4,0.014702,0.000000,0.00e+00,3.2648,0.0000
Naive_SMP,1000,4000,6,1,40,5,0.015127,0.000000,0.00e+00,3.1732,0.0000
Naive_Hybrid,1000,4000,6,2,20,1,0.000973,0.015906,0.00e+00,49.3071,16.3388
Naive_Hybrid,1000,4000,6,2,20,2,0.000971,0.000000,0.00e+00,49.4402,0.0000
Naive_Hybrid,1000,4000,6,2,20,3,0.000973,0.000000,0.00e+00,49.3439,0.0000
Naive_Hybrid,1000,4000,6,2,20,4,0.000977,0.000000,0.00e+00,49.1399,0.0000
Naive_Hybrid,1000,4000,6,2,20,5,0.000969,0.000000,0.00e+00,49.5329,0.0000
Opt_SMP,1000,4000,6,1,40,1,0.011152,0.015412,0.00e+00,4.3042,1.3821
Opt_SMP,1000,4000,6,1,40,2,0.010972,0.000000,0.00e+00,4.3748,0.0000
Opt_SMP,1000,4000,6,1,40,3,0.011039,0.000000,0.00e+00,4.3482,0.0000
Opt_SMP,1000,4000,6,1,40,4,0.011122,0.000000,0.00e+00,4.3159,0.0000
Opt_SMP,1000,4000,6,1,40,5,0.010879,0.000000,0.00e+00,4.4123,0.0000
Opt_Hybrid,1000,4000,6,2,20,1,0.000721,0.015505,0.00e+00,66.6035,21.5144
Opt_Hybrid,1000,4000,6,2,20,2,0.000714,0.000000,0.00e+00,67.2392,0.0000
Opt_Hybrid,1000,4000,6,2,20,3,0.000806,0.000000,0.00e+00,59.5715,0.0000
Opt_Hybrid,1000,4000,6,2,20,4,0.000719,0.000000,0.00e+00,66.7654,0.0000
Opt_Hybrid,1000,4000,6,2,20,5,0.000712,0.000000,0.00e+00,67.3954,0.0000
Opt_Hybrid,1000,4000,6,4,10,1,0.000706,0.016270,7.94e-15,68.0248,23.0575
Opt_Hybrid,1000,4000,6,4,10,2,0.000711,0.000000,0.00e+00,67.4634,0.0000
Opt_Hybrid,1000,4000,6,4,10,3,0.000706,0.000000,0.00e+00,67.9773,0.0000
Opt_Hybrid,1000,4000,6,4,10,4,0.000708,0.000000,0.00e+00,67.7727,0.0000
Opt_Hybrid,1000,4000,6,4,10,5,0.000711,0.000000,0.00e+00,67.4939,0.0000
Opt_Hybrid,1000,4000,6,8,5,1,0.004300,0.018727,7.94e-15,11.1633,4.3554
Opt_Hybrid,1000,4000,6,8,5,2,0.007135,0.000000,0.00e+00,6.7278,0.0000
Opt_Hybrid,1000,4000,6,8,5,3,0.004862,0.000000,0.00e+00,9.8728,0.0000
Opt_Hybrid,1000,4000,6,8,5,4,0.004270,0.000000,0.00e+00,11.2404,0.0000
Opt_Hybrid,1000,4000,6,8,5,5,0.004835,0.000000,0.00e+00,9.9277,0.0000
Serial,1000,4000,8,1,1,1,0.010833,0.018886,0.00e+00,5.9078,1.7433
Serial,1000,4000,8,1,1,2,0.011111,0.000000,0.00e+00,5.7600,0.0000
Serial,1000,4000,8,1,1,3,0.010963,0.000000,0.00e+00,5.8380,0.0000
Serial,1000,4000,8,1,1,4,0.011150,0.000000,0.00e+00,5.7401,0.0000
Serial,1000,4000,8,1,1,5,0.011029,0.000000,0.00e+00,5.8030,0.0000
Naive_SMP,1000,4000,8,1,40,1,0.017916,0.020989,0.00e+00,3.5721,1.1715
Naive_SMP,1000,4000,8,1,40,2,0.017355,0.000000,0.00e+00,3.6877,0.0000
Naive_SMP,1000,4000,8,1,40,3,0.017212,0.000000,0.00e+00,3.7184,0.0000
Naive_SMP,1000,4000,8,1,40,4,0.017186,0.000000,0.00e+00,3.7240,0.0000
Naive_SMP,1000,4000,8,1,40,5,0.017328,0.000000,0.00e+00,3.6934,0.0000
Naive_Hybrid,1000,4000,8,2,20,1,0.001135,0.018678,0.00e+00,56.3884,16.4562
Naive_Hybrid,1000,4000,8,2,20,2,0.001135,0.000000,0.00e+00,56.3898,0.0000
Naive_Hybrid,1000,4000,8,2,20,3,0.001142,0.000000,0.00e+00,56.0266,0.0000
Naive_Hybrid,1000,4000,8,2,20,4,0.001138,0.000000,0.00e+00,56.2210,0.0000
Naive_Hybrid,1000,4000,8,2,20,5,0.001140,0.000000,0.00e+00,56.1281,0.0000
Opt_SMP,1000,4000,8,1,40,1,0.009465,0.019531,0.00e+00,6.7617,2.0635
Opt_SMP,1000,4000,8,1,40,2,0.009388,0.000000,0.00e+00,6.8175,0.0000
Opt_SMP,1000,4000,8,1,40,3,0.009181,0.000000,0.00e+00,6.9711,0.0000
Opt_SMP,1000,4000,8,1,40,4,0.009171,0.000000,0.00e+00,6.9786,0.0000
Opt_SMP,1000,4000,8,1,40,5,0.009209,0.000000,0.00e+00,6.9499,0.0000
Opt_Hybrid,1000,4000,8,2,20,1,0.000605,0.018762,0.00e+00,105.7969,31.0143
Opt_Hybrid,1000,4000,8,2,20,2,0.000598,0.000000,0.00e+00,106.9606,0.0000
Opt_Hybrid,1000,4000,8,2,20,3,0.000594,0.000000,0.00e+00,107.6940,0.0000
Opt_Hybrid,1000,4000,8,2,20,4,0.000604,0.000000,0.00e+00,105.8813,0.0000
Opt_Hybrid,1000,4000,8,2,20,5,0.000601,0.000000,0.00e+00,106.4924,0.0000
Opt_Hybrid,1000,4000,8,4,10,1,0.000599,0.019896,5.05e-15,106.9020,33.2325
Opt_Hybrid,1000,4000,8,4,10,2,0.000611,0.000000,0.00e+00,104.6687,0.0000
Opt_Hybrid,1000,4000,8,4,10,3,0.000593,0.000000,0.00e+00,107.9966,0.0000
Opt_Hybrid,1000,4000,8,4,10,4,0.000595,0.000000,0.00e+00,107.5855,0.0000
Opt_Hybrid,1000,4000,8,4,10,5,0.000596,0.000000,0.00e+00,107.3552,0.0000
Opt_Hybrid,1000,4000,8,8,5,1,0.002612,0.020083,5.05e-15,24.5060,7.6900
Opt_Hybrid,1000,4000,8,8,5,2,0.004499,0.000000,0.00e+00,14.2267,0.0000
Opt_Hybrid,1000,4000,8,8,5,3,0.003452,0.000000,0.00e+00,18.5416,0.0000
Opt_Hybrid,1000,4000,8,8,5,4,0.003998,0.000000,0.00e+00,16.0086,0.0000
Opt_Hybrid,1000,4000,8,8,5,5,0.004523,0.000000,0.00e+00,14.1495,0.0000
Serial,1000,4000,20,1,1,1,0.021132,0.040731,0.00e+00,7.5715,1.9274
Serial,1000,4000,20,1,1,2,0.019611,0.000000,0.00e+00,8.1587,0.0000
Serial,1000,4000,20,1,1,3,0.019329,0.000000,0.00e+00,8.2775,0.0000
Serial,1000,4000,20,1,1,4,0.019337,0.000000,0.00e+00,8.2745,0.0000
Serial,1000,4000,20,1,1,5,0.019388,0.000000,0.00e+00,8.2527,0.0000
Naive_SMP,1000,4000,20,1,40,1,0.033729,0.039802,0.00e+00,4.7437,1.1801
Naive_SMP,1000,4000,20,1,40,2,0.035281,0.000000,0.00e+00,4.5350,0.0000
Naive_SMP,1000,4000,20,1,40,3,0.035513,0.000000,0.00e+00,4.5054,0.0000
Naive_SMP,1000,4000,20,1,40,4,0.035389,0.000000,0.00e+00,4.5211,0.0000
Naive_SMP,1000,4000,20,1,40,5,0.035250,0.000000,0.00e+00,4.5390,0.0000
Naive_Hybrid,1000,4000,20,2,20,1,0.002281,0.040601,0.00e+00,70.1298,17.7959
Naive_Hybrid,1000,4000,20,2,20,2,0.002271,0.000000,0.00e+00,70.4459,0.0000
Naive_Hybrid,1000,4000,20,2,20,3,0.002294,0.000000,0.00e+00,69.7525,0.0000
Naive_Hybrid,1000,4000,20,2,20,4,0.002293,0.000000,0.00e+00,69.7764,0.0000
Naive_Hybrid,1000,4000,20,2,20,5,0.002301,0.000000,0.00e+00,69.5413,0.0000
Opt_SMP,1000,4000,20,1,40,1,0.019111,0.040688,0.00e+00,8.3721,2.1290
Opt_SMP,1000,4000,20,1,40,2,0.018738,0.000000,0.00e+00,8.5386,0.0000
Opt_SMP,1000,4000,20,1,40,3,0.018825,0.000000,0.00e+00,8.4991,0.0000
Opt_SMP,1000,4000,20,1,40,4,0.018648,0.000000,0.00e+00,8.5798,0.0000
Opt_SMP,1000,4000,20,1,40,5,0.018855,0.000000,0.00e+00,8.4860,0.0000
Opt_Hybrid,1000,4000,20,2,20,1,0.001291,0.041420,0.00e+00,123.8924,32.0730
Opt_Hybrid,1000,4000,20,2,20,2,0.001288,0.000000,0.00e+00,124.1944,0.0000
Opt_Hybrid,1000,4000,20,2,20,3,0.001308,0.000000,0.00e+00,122.3022,0.0000
Opt_Hybrid,1000,4000,20,2,20,4,0.001263,0.000000,0.00e+00,126.6432,0.0000
Opt_Hybrid,1000,4000,20,2,20,5,0.001282,0.000000,0.00e+00,124.8175,0.0000
Opt_Hybrid,1000,4000,20,4,10,1,0.001258,0.041144,6.83e-15,127.1456,32.6957
Opt_Hybrid,1000,4000,20,4,10,2,0.001254,0.000000,0.00e+00,127.5423,0.0000
Opt_Hybrid,1000,4000,20,4,10,3,0.001259,0.000000,0.00e+00,127.1045,0.0000
Opt_Hybrid,1000,4000,20,4,10,4,0.001266,0.000000,0.00e+00,126.3400,0.0000
Opt_Hybrid,1000,4000,20,4,10,5,0.001344,0.000000,0.00e+00,119.0118,0.0000
Opt_Hybrid,1000,4000,20,8,5,1,0.005544,0.042940,6.83e-15,28.8599,7.7453
Opt_Hybrid,1000,4000,20,8,5,2,0.005338,0.000000,0.00e+00,29.9754,0.0000
Opt_Hybrid,1000,4000,20,8,5,3,0.004997,0.000000,0.00e+00,32.0163,0.0000
Opt_Hybrid,1000,4000,20,8,5,4,0.005022,0.000000,0.00e+00,31.8594,0.0000
Opt_Hybrid,1000,4000,20,8,5,5,0.007097,0.000000,0.00e+00,22.5448,0.0000
Serial,1000,4000,32,1,1,1,0.038489,0.061967,0.00e+00,6.6512,1.6100
Serial,1000,4000,32,1,1,2,0.037569,0.000000,0.00e+00,6.8142,0.0000
Serial,1000,4000,32,1,1,3,0.037353,0.000000,0.00e+00,6.8536,0.0000
Serial,1000,4000,32,1,1,4,0.037576,0.000000,0.00e+00,6.8128,0.0000
Serial,1000,4000,32,1,1,5,0.034891,0.000000,0.00e+00,7.3372,0.0000
Naive_SMP,1000,4000,32,1,40,1,0.050737,0.060851,0.00e+00,5.0456,1.1993
Naive_SMP,1000,4000,32,1,40,2,0.050388,0.000000,0.00e+00,5.0805,0.0000
Naive_SMP,1000,4000,32,1,40,3,0.050258,0.000000,0.00e+00,5.0938,0.0000
Naive_SMP,1000,4000,32,1,40,4,0.051965,0.000000,0.00e+00,4.9264,0.0000
Naive_SMP,1000,4000,32,1,40,5,0.052270,0.000000,0.00e+00,4.8976,0.0000
Naive_Hybrid,1000,4000,32,2,20,1,0.003397,0.062152,0.00e+00,75.3655,18.2973
Naive_Hybrid,1000,4000,32,2,20,2,0.003449,0.000000,0.00e+00,74.2277,0.0000
Naive_Hybrid,1000,4000,32,2,20,3,0.003591,0.000000,0.00e+00,71.2874,0.0000
Naive_Hybrid,1000,4000,32,2,20,4,0.003299,0.000000,0.00e+00,77.5978,0.0000
Naive_Hybrid,1000,4000,32,2,20,5,0.003280,0.000000,0.00e+00,78.0454,0.0000
Opt_SMP,1000,4000,32,1,40,1,0.029532,0.060902,0.00e+00,8.6685,2.0622
Opt_SMP,1000,4000,32,1,40,2,0.029662,0.000000,0.00e+00,8.6306,0.0000
Opt_SMP,1000,4000,32,1,40,3,0.030641,0.000000,0.00e+00,8.3548,0.0000
Opt_SMP,1000,4000,32,1,40,4,0.030678,0.000000,0.00e+00,8.3448,0.0000
Opt_SMP,1000,4000,32,1,40,5,0.030743,0.000000,0.00e+00,8.3272,0.0000
Opt_Hybrid,1000,4000,32,2,20,1,0.001918,0.062442,0.00e+00,133.4704,32.5552
Opt_Hybrid,1000,4000,32,2,20,2,0.001913,0.000000,0.00e+00,133.7907,0.0000
Opt_Hybrid,1000,4000,32,2,20,3,0.001941,0.000000,0.00e+00,131.8620,0.0000
Opt_Hybrid,1000,4000,32,2,20,4,0.001869,0.000000,0.00e+00,136.9605,0.0000
Opt_Hybrid,1000,4000,32,2,20,5,0.001889,0.000000,0.00e+00,135.5507,0.0000
Opt_Hybrid,1000,4000,32,4,10,1,0.002054,0.062505,4.94e-15,124.6473,30.4337
Opt_Hybrid,1000,4000,32,4,10,2,0.001984,0.000000,0.00e+00,129.0209,0.0000
Opt_Hybrid,1000,4000,32,4,10,3,0.002112,0.000000,0.00e+00,121.2406,0.0000
Opt_Hybrid,1000,4000,32,4,10,4,0.002138,0.000000,0.00e+00,119.7576,0.0000
